episode_id,step,scene_id,goal,memory_total,frontier_count,raw_output,parsed_coord,action_target_hash,recent_indices,uniform_indices,scm_indices,recent_len,uniform_len,scm_len,recent_types,uniform_types,scm_types,recent_uniform_same_indices,recent_scm_same_indices,uniform_scm_same_indices,all_same_raw_output,all_same_action_target
1054,435,00824-Dd4bFSTQ8gi,pillow,40,10,"<coordinate>[7.05, -7.15]</coordinate>","[7.05,-7.15]",1aac6ba60f5c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,30,31,32,33,34,35,36,37,38,39]",40,40,25,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1054,532,00824-Dd4bFSTQ8gi,pillow,45,9,"<coordinate>[-4.67, 0.51]</coordinate>","[-4.67,0.51]",b7e109b27925,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,22,30,33,35,36,37,38,39,40,41,42,43,44]",45,45,28,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1054,599,00824-Dd4bFSTQ8gi,pillow,50,8,"<coordinate>[3.34, -2.94]</coordinate>","[3.34,-2.94]",eecb2800406e,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,20,21,27,30,32,35,38,40,41,42,43,44,45,46,47,48,49]",50,50,32,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spin"",""spatial"",""spin"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,12,00815-h1zeeAwLh9Z,pillow,5,1,"<coordinate>[-0.58, 1.51]</coordinate>","[-0.58,1.51]",c443ae663f4a,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1190,33,00815-h1zeeAwLh9Z,pillow,10,3,"<coordinate>[0.18, 1.97]</coordinate>","[0.18,1.97]",50f0934228bb,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
1190,55,00815-h1zeeAwLh9Z,pillow,15,4,"<coordinate>[0.44, 1.19]</coordinate>","[0.44,1.19]",704df317c443,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,75,00815-h1zeeAwLh9Z,pillow,20,7,"<coordinate>[4.16, 8.04]</coordinate>","[4.16,8.04]",76422cae44d8,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,5,10,11,12,13,14,15,16,17,18,19]",20,20,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,134,00815-h1zeeAwLh9Z,pillow,25,10,"<coordinate>[8.45, -12.42]</coordinate>","[8.45,-12.42]",9c86e94a0258,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,5,10,15,16,17,18,19,20,21,22,23,24]",25,25,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,229,00815-h1zeeAwLh9Z,pillow,30,10,"<coordinate>[0.19, -1.19]</coordinate>","[0.19,-1.19]",2f9aa1e7522c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,5,10,15,20,21,22,23,24,25,26,27,28,29]",30,30,15,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,254,00815-h1zeeAwLh9Z,pillow,35,10,"<coordinate>[7.61, 9.79]</coordinate>","[7.61,9.79]",f20059a6d381,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,10,15,20,25,26,27,28,29,30,31,32,33,34]",35,35,20,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,337,00815-h1zeeAwLh9Z,pillow,40,9,"<coordinate>[4.50, -11.40]</coordinate>","[4.5,-11.4]",bbf2be231ea4,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,25,30,31,32,33,34,35,36,37,38,39]",40,40,26,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,427,00815-h1zeeAwLh9Z,pillow,45,6,"<coordinate>[7.42, 4.09]</coordinate>","[7.42,4.09]",6cfa2ed04195,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,20,22,25,33,35,36,37,38,39,40,41,42,43,44]",45,45,28,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,510,00815-h1zeeAwLh9Z,pillow,50,6,"<coordinate>[8.23, -0.58]</coordinate>","[8.23,-0.58]",d87d7c067bc9,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,20,21,25,27,32,35,38,40,41,42,43,44,45,46,47,48,49]",50,50,32,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
1190,578,00815-h1zeeAwLh9Z,pillow,55,2,"<coordinate>[10.96, -6.83]</coordinate>","[10.96,-6.83]",ef266cd3ad62,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]","[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,54]","[0,1,2,3,4,5,6,7,8,9,10,11,12,15,18,20,24,25,30,35,36,40,42,45,46,47,48,49,50,51,52,53,54]",50,50,33,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
122,12,00829-QaLdnwvtxbs,ottoman,5,2,"<coordinate>[0.45, 0.53]</coordinate>","[0.45,0.53]",fbb3a059f876,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
122,29,00829-QaLdnwvtxbs,ottoman,10,1,"<coordinate>[-1.02, -0.59]</coordinate>","[-1.02,-0.59]",c451ee0f7e60,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
